Customer ID,Gender,Age,Married,Number of Dependents,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status
1240-HCBOH,Female,45,No,0,0,67,None,Yes,43.3,Yes,No,,,,,,,,,,,Two Year,Yes,Credit Card,26.1,1759.55,0,0,2901.1,"4,660.65",Stayed
1240-KNSEZ,Male,63,No,0,0,1,Offer E,Yes,40.83,No,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,20.1,20.1,0,0,40.83,"6,0.93",Churned
1241-EZFMJ,Male,48,Yes,0,2,61,Offer B,Yes,11.53,Yes,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,25.45,1538.6,0,0,703.33,"2,241.93",Stayed
1241-FPMOF,Male,31,No,0,0,52,None,Yes,21.98,No,No,,,,,,,,,,,Two Year,No,Credit Card,19.65,1025.05,0,0,1142.96,"2,168.01",Stayed
1245-HARPS,Female,46,Yes,0,0,14,None,Yes,14.61,No,No,,,,,,,,,,,Two Year,No,Credit Card,20.4,292.4,0,0,204.54,"4,96.94",Stayed
1248-DYXUB,Male,42,Yes,3,1,52,Offer B,Yes,40.33,Yes,No,,,,,,,,,,,Two Year,No,Credit Card,24.8,1229.1,0,0,2097.16,"3,326.26",Stayed
1251-STYSZ,Female,66,No,0,0,4,None,Yes,8.75,Yes,Yes,Fiber Optic,4,Yes,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,80.25,303.7,0,30,35,"3,68.7",Stayed
1254-IZEYF,Female,74,No,0,0,31,None,Yes,39.36,Yes,Yes,Fiber Optic,4,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.95,3186.65,0,0,1220.16,"4,406.81",Churned
1260-TTRXI,Male,64,No,0,0,4,Offer E,Yes,40.15,No,Yes,DSL,19,No,No,No,No,No,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,54.3,195.3,0,80,160.6,"4,35.9",Churned
1261-FWTTE,Male,78,No,0,0,23,None,No,,,Yes,Cable,2,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,34.65,768.45,0,0,0,"7,68.45",Stayed
1262-OPMFY,Female,46,Yes,0,1,9,Offer E,Yes,31.75,No,Yes,Fiber Optic,25,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.75,655.9,0,0,285.75,"9,41.65",Churned
1264-BYWMS,Male,40,No,0,0,55,Offer B,Yes,47.38,Yes,Yes,Fiber Optic,29,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.8,5283.95,0,0,2605.9,"7,889.85",Churned
1265-HVPZB,Male,49,Yes,0,3,59,None,Yes,16.06,No,Yes,DSL,4,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Credit Card,66.4,3958.2,0,0,947.54,"4,905.74",Stayed
1265-XTECC,Female,68,Yes,0,5,68,None,Yes,1.98,Yes,Yes,Fiber Optic,19,Yes,Yes,No,No,No,Yes,No,Yes,One Year,Yes,Credit Card,96.55,6581.9,0,0,134.64,"6,716.54",Churned
1265-ZFOSD,Female,33,Yes,0,6,64,None,Yes,16.61,Yes,Yes,Cable,4,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Mailed Check,81.3,5129.3,22.34,0,1063.04,"6,170",Stayed
1266-NZYUI,Female,56,Yes,0,6,72,Offer A,Yes,14.65,Yes,Yes,DSL,20,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,66.85,4758.8,0,0,1054.8,"5,813.6",Stayed
1268-ASBGA,Female,66,Yes,0,1,16,Offer D,Yes,9.93,Yes,Yes,Fiber Optic,27,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,85.35,1375.15,0,0,158.88,"1,534.03",Churned
1269-FOYWN,Male,23,Yes,3,2,44,None,Yes,36.86,No,No,,,,,,,,,,,One Year,No,Bank Withdrawal,20,860.85,0,0,1621.84,"2,482.69",Stayed
1270-XKUCC,Female,24,Yes,1,1,30,None,Yes,12.85,No,No,,,,,,,,,,,Two Year,No,Credit Card,19.7,599.25,49.79,0,385.5,"9,34.96",Stayed
1271-SJBGZ,Male,77,No,0,0,12,None,No,,,Yes,DSL,10,No,No,Yes,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,43.65,526.95,0,0,0,"5,26.95",Churned
1271-UODNO,Male,60,No,0,0,39,None,Yes,5.4,Yes,Yes,DSL,16,No,No,No,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,53.85,2200.7,46.66,0,210.6,"2,364.64",Stayed
1273-MTETI,Female,69,No,0,0,4,None,Yes,12.86,Yes,Yes,Fiber Optic,4,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,88.85,372.45,0,0,51.44,"4,23.89",Churned
1282-IHQAC,Male,68,No,0,0,70,Offer A,No,,,Yes,Cable,13,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Credit Card,44.05,3011.65,0,0,0,"3,011.65",Stayed
1285-OKIPP,Male,62,No,3,0,1,None,Yes,23.2,No,Yes,Fiber Optic,21,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,79.9,79.9,0,0,23.2,"1,03.1",Churned
1293-HHSHJ,Female,61,No,0,0,35,Offer C,Yes,23.77,No,No,,,,,,,,,,,One Year,No,Credit Card,21.1,741,14.23,0,831.95,"1,558.72",Stayed
1297-VQDRP,Male,80,Yes,1,0,68,Offer A,Yes,32.11,Yes,Yes,Fiber Optic,12,No,No,Yes,Yes,Yes,Yes,No,No,One Year,Yes,Credit Card,107.15,7379.8,0,50,2183.48,"9,613.28",Stayed
1301-LOPVR,Male,62,Yes,3,6,29,None,No,,,Yes,DSL,57,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,55.35,1636.95,0,0,0,"1,636.95",Stayed
1302-TPUBN,Male,58,No,0,0,66,None,Yes,21.23,No,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,19.35,1240.8,0,0,1401.18,"2,641.98",Stayed
1303-SRDOK,Female,52,Yes,2,3,55,Offer B,Yes,27.87,No,Yes,Fiber Optic,17,No,No,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,69.05,3842.6,0,0,1532.85,"5,375.45",Stayed
1304-BCCFO,Male,24,Yes,0,2,9,None,Yes,14.91,No,Yes,Cable,82,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,70.05,564.4,0,0,134.19,"6,98.59",Stayed
1304-NECVQ,Female,69,No,0,0,2,Offer E,Yes,43.96,Yes,Yes,Fiber Optic,14,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.55,149.55,0,0,87.92,"2,37.47",Churned
1307-TVUFB,Male,66,No,0,0,42,None,Yes,13.51,Yes,Yes,Fiber Optic,19,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,-5,3344.1,0,0,567.42,"3,911.52",Stayed
1309-BXVOQ,Male,27,Yes,0,1,21,Offer D,Yes,21.83,Yes,Yes,Fiber Optic,59,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,106.1,2249.95,0,0,458.43,"2,708.38",Churned
1309-XGFSN,Male,72,Yes,1,1,52,None,Yes,7.04,Yes,Yes,DSL,22,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,80.85,4079.55,0,0,366.08,"4,445.63",Stayed
1310-QRITU,Female,40,No,0,0,18,None,Yes,38.32,Yes,Yes,DSL,20,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.3,913.3,0,0,689.76,"1,603.06",Stayed
1319-YLZJG,Male,62,Yes,0,9,12,Offer D,Yes,39,No,Yes,Fiber Optic,7,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.6,959.9,0,0,468,"1,427.9",Stayed
1320-HTRDR,Female,30,No,0,0,3,Offer E,Yes,47.51,Yes,Yes,Fiber Optic,85,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.5,220.6,0,0,142.53,"3,63.13",Churned
1320-REHCS,Male,75,No,0,0,52,None,Yes,23.04,Yes,Yes,Fiber Optic,25,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,110.75,5832,6.26,0,1198.08,"7,023.82",Stayed
1323-OOEPC,Female,45,Yes,0,1,53,None,Yes,41.74,Yes,Yes,Fiber Optic,24,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,98.4,5149.5,0,0,2212.22,"7,361.72",Churned
1324-NLTJE,Female,73,No,0,0,15,Offer D,Yes,17.19,Yes,Yes,DSL,19,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,55,757.1,0,0,257.85,"1,014.95",Churned
1325-USMEC,Male,58,Yes,0,10,70,Offer A,Yes,48,Yes,Yes,Fiber Optic,13,Yes,Yes,Yes,No,Yes,No,No,Yes,Two Year,Yes,Credit Card,99.35,6944.5,0,0,3360,"1,0304.5",Stayed
1329-VHWNP,Female,42,No,0,0,7,None,No,,,Yes,DSL,4,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,25.05,189.95,0,0,0,"1,89.95",Stayed
1334-PDUKM,Female,48,Yes,0,5,68,Offer A,Yes,9.76,Yes,Yes,Fiber Optic,15,No,Yes,Yes,No,No,No,No,No,One Year,No,Credit Card,86.45,5762.95,0,150,663.68,"6,576.63",Stayed
1335-NTIUC,Male,61,No,0,0,9,None,No,,,Yes,DSL,7,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,24.95,190.25,0,0,0,"1,90.25",Stayed
1336-EZFZY,Female,33,No,0,0,4,None,Yes,25.8,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,20.05,83.3,0,0,103.2,"1,86.5",Stayed
1337-BOZWO,Male,25,Yes,2,2,18,None,No,,,Yes,DSL,59,No,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Credit Card,46.4,812.4,0,0,0,"8,12.4",Stayed
1338-CECEE,Male,28,Yes,0,4,41,None,Yes,13.58,Yes,Yes,DSL,51,No,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,68.5,2839.95,38.37,0,556.78,"3,358.36",Stayed
1342-JPNKI,Male,33,No,0,0,10,Offer D,Yes,5.92,Yes,Yes,Fiber Optic,11,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.05,834.1,0,0,59.2,"8,93.3",Churned
1343-EHPYB,Male,61,Yes,0,2,63,None,Yes,48.95,Yes,Yes,Fiber Optic,13,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.4,6603,0,0,3083.85,"9,686.85",Churned
1345-GKDZZ,Male,20,No,1,0,6,None,Yes,17.53,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,19.55,128.6,0,0,105.18,"2,33.78",Stayed
1346-PJWTK,Male,63,Yes,0,1,61,None,Yes,17.73,No,Yes,Fiber Optic,2,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,94.15,5731.85,0,0,1081.53,"6,813.38",Stayed
1346-UFHAX,Female,59,No,0,0,13,Offer D,Yes,33.69,Yes,Yes,Fiber Optic,15,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,80,1029.35,0,0,437.97,"1,467.32",Stayed
1347-KTTTA,Male,22,Yes,0,10,64,Offer B,Yes,40.49,No,Yes,Fiber Optic,69,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,102.45,6654.1,0,0,2591.36,"9,245.46",Stayed
1349-WXNGG,Male,57,No,0,0,1,None,Yes,12,No,No,,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,20.05,20.05,0,0,12,"3,2.05",Churned
1352-VHKAJ,Male,30,Yes,2,1,27,None,Yes,13.55,Yes,Yes,Cable,59,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,71.6,1957.1,0,140,365.85,"2,462.95",Stayed
1353-GHZOS,Male,22,Yes,0,10,22,Offer D,Yes,6.03,No,Yes,DSL,51,Yes,No,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,59.75,1374.35,0,0,132.66,"1,507.01",Stayed
1354-YZFNB,Male,53,Yes,3,0,4,Offer E,Yes,29.09,No,No,,,,,,,,,,,Two Year,No,Credit Card,19.55,68.8,0,0,116.36,"1,85.16",Stayed
1355-KUSBG,Female,56,Yes,2,1,7,Offer E,Yes,9.1,Yes,Yes,DSL,28,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,48.8,349.8,0,0,63.7,"4,13.5",Stayed
1356-MKYSK,Male,44,No,0,0,6,Offer E,Yes,46.59,No,Yes,DSL,7,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,No,Credit Card,78.65,483.3,0,10,279.54,"7,72.84",Stayed
1357-BIJKI,Male,46,Yes,0,10,50,Offer B,Yes,38.29,Yes,Yes,Fiber Optic,16,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,98.25,4858.7,3.55,0,1914.5,"6,769.65",Stayed
1360-RCYRT,Male,45,Yes,1,2,23,Offer D,No,,,Yes,DSL,19,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,30.35,678.75,0,0,0,"6,78.75",Stayed
1360-XFJMR,Female,50,Yes,0,6,67,None,Yes,17.72,Yes,Yes,Fiber Optic,23,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,109.7,7344.45,0,0,1187.24,"8,531.69",Stayed
1363-TXLSL,Male,80,Yes,0,0,1,Offer E,Yes,39.1,No,Yes,Fiber Optic,27,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.3,70.3,0,0,39.1,"1,09.4",Churned
1371-DWPAZ,Female,64,Yes,0,2,10,None,No,,,Yes,DSL,8,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,56.05,560.5,0,0,0,"5,60.5",Stayed
1371-OJCEK,Female,25,No,0,0,48,None,Yes,13.67,Yes,No,,,,,,,,,,,One Year,No,Bank Withdrawal,24.35,1133.7,0,0,656.16,"1,789.86",Stayed
1371-WEPDS,Male,71,Yes,0,8,40,None,Yes,28.56,No,Yes,DSL,18,No,No,No,No,No,Yes,Yes,No,One Year,No,Bank Withdrawal,55.8,2283.3,0,50,1142.4,"3,475.7",Stayed
1373-ORVIZ,Female,62,Yes,0,1,11,Offer D,Yes,15.69,Yes,Yes,DSL,12,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,66.35,740.8,0,0,172.59,"9,13.39",Churned
1374-DMZUI,Female,65,No,0,0,4,Offer E,Yes,49.5,Yes,Yes,Fiber Optic,23,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.3,424.45,0,0,198,"6,22.45",Churned
1376-HHBDV,Female,37,No,0,0,30,Offer C,Yes,10.74,No,Yes,DSL,13,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,48.8,1536.75,0,0,322.2,"1,858.95",Stayed
1379-FRVEB,Male,31,No,1,0,15,Offer D,Yes,30.22,Yes,Yes,Fiber Optic,12,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,91,1430.05,0,0,453.3,"1,883.35",Stayed
1383-EZRWL,Female,62,No,0,0,7,Offer E,Yes,48.22,No,No,,,,,,,,,,,Month-to-Month,No,Mailed Check,20.05,164.85,0,0,337.54,"5,02.39",Churned
1384-RCUXW,Male,58,No,0,0,16,None,Yes,34.18,Yes,Yes,Fiber Optic,8,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,80.55,1248.9,0,0,546.88,"1,795.78",Stayed
1385-TQOZW,Female,32,No,0,0,9,Offer E,Yes,45.99,No,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,20.45,147.55,0,0,413.91,"5,61.46",Stayed
1386-ZIKUV,Male,42,No,0,0,7,Offer E,Yes,33.18,No,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,18.95,130.55,0,0,232.26,"3,62.81",Stayed
1389-CXMLU,Male,65,No,0,0,3,Offer E,Yes,26.32,Yes,Yes,Fiber Optic,8,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,91.05,289.1,0,0,78.96,"3,68.06",Churned
1389-WNUIB,Female,21,Yes,3,7,20,None,Yes,15.29,Yes,Yes,Cable,59,Yes,No,No,No,Yes,Yes,Yes,No,One Year,No,Bank Withdrawal,76,1588.75,7.3,70,305.8,"1,957.25",Stayed
1393-IMKZG,Female,50,No,0,0,1,None,Yes,2.7,No,Yes,Fiber Optic,14,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.85,95.85,0,0,2.7,"9,8.55",Stayed
1395-OFUWC,Male,44,Yes,3,5,43,Offer B,No,,,Yes,Cable,53,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,29.3,1224.05,0,0,0,"1,224.05",Stayed
1395-WSWXR,Male,40,No,0,0,24,None,Yes,47.51,No,No,,,,,,,,,,,Two Year,No,Credit Card,20.75,487.05,0,0,1140.24,"1,627.29",Stayed
1396-QWFBJ,Female,32,Yes,0,1,21,None,Yes,5.07,No,Yes,Fiber Optic,26,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.05,1565.7,0,0,106.47,"1,672.17",Churned
1397-XKKWR,Male,47,No,0,0,7,None,No,,,Yes,DSL,14,Yes,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card,35.3,264.8,0,0,0,"2,64.8",Stayed
1399-OUPJN,Female,43,Yes,2,3,57,None,Yes,12.26,No,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,19.75,1272.05,0,0,698.82,"1,970.87",Stayed
1399-UBQIU,Male,35,No,0,0,11,None,Yes,16.14,No,Yes,DSL,8,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,-3,712.25,0,0,177.54,"8,89.79",Stayed
1400-MMYXY,Male,71,Yes,0,1,3,None,Yes,41.3,Yes,Yes,Fiber Optic,2,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,105.9,334.65,0,0,123.9,"4,58.55",Churned
1400-WIVLL,Male,31,Yes,0,2,57,None,Yes,16.78,Yes,Yes,Fiber Optic,29,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,107.95,5969.85,0,0,956.46,"6,926.31",Stayed
1402-PTHGN,Female,22,Yes,2,7,18,Offer D,Yes,40.36,No,Yes,DSL,51,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,61.5,1087.45,0,0,726.48,"1,813.93",Stayed
1403-GYAFU,Male,47,Yes,2,5,70,Offer A,Yes,48.57,No,No,,,,,,,,,,,Two Year,No,Credit Card,20.05,1360.25,0,0,3399.9,"4,760.15",Stayed
1403-LKLIK,Female,23,Yes,3,3,33,None,Yes,28.4,No,No,,,,,,,,,,,One Year,No,Credit Card,20.1,579.4,0,0,937.2,"1,516.6",Stayed
1406-PUQVY,Male,29,No,1,0,1,Offer E,Yes,6.35,No,Yes,DSL,76,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.9,49.9,0,0,6.35,"5,6.25",Stayed
1407-DIGZV,Female,32,Yes,2,9,3,None,Yes,45.33,No,No,,,,,,,,,,,Two Year,No,Mailed Check,19.1,52,0,0,135.99,"1,87.99",Stayed
1409-PHXTF,Male,77,Yes,0,5,54,Offer B,Yes,32.56,Yes,Yes,Fiber Optic,16,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,110.45,6077.75,0,0,1758.24,"7,835.99",Stayed
1414-YADCW,Male,45,Yes,0,3,70,Offer A,Yes,1.07,No,Yes,Fiber Optic,21,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,84.6,5706.2,0,0,74.9,"5,781.1",Stayed
1415-YFWLT,Female,68,No,0,0,1,Offer E,Yes,30.23,No,Yes,Fiber Optic,30,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.3,89.3,0,0,30.23,"1,19.53",Churned
1421-HCERK,Male,75,Yes,0,6,30,None,Yes,33.48,Yes,Yes,Fiber Optic,22,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,105.7,3181.8,0,0,1004.4,"4,186.2",Stayed
1422-DGUBX,Male,64,Yes,0,4,32,None,Yes,43.11,Yes,Yes,Fiber Optic,18,No,No,No,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,79.25,2619.15,16.96,0,1379.52,"3,981.71",Stayed
1423-BMPBQ,Female,62,Yes,1,1,1,Offer E,Yes,28.28,No,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,19,19,0,0,28.28,"4,7.28",Stayed
1427-VERSM,Female,62,Yes,0,3,56,Offer B,Yes,7,No,Yes,Fiber Optic,18,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.7,5669.5,0,0,392,"6,061.5",Stayed
1430-SFQSA,Male,46,No,0,0,29,Offer C,No,,,Yes,DSL,8,Yes,No,No,Yes,No,No,No,Yes,One Year,No,Mailed Check,35.6,1072.6,0,0,0,"1,072.6",Stayed
1431-CYWMH,Female,35,Yes,1,0,22,Offer D,Yes,46.45,No,No,,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,19.05,454.05,0,0,1021.9,"1,475.95",Stayed
1436-ZMJAN,Female,62,Yes,0,6,10,Offer D,Yes,37.08,No,Yes,Cable,7,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,67.8,653.15,0,0,370.8,"1,023.95",Stayed
1439-LCGVL,Female,42,Yes,0,10,26,Offer C,Yes,1.75,No,No,,,,,,,,,,,One Year,No,Credit Card,-5,459.6,0,0,45.5,"5,05.1",Stayed
1442-BQPVU,Female,33,No,0,0,13,None,No,,,Yes,DSL,28,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,29.15,357.15,0,0,0,"3,57.15",Stayed
1442-OKRJE,Male,40,Yes,2,7,66,None,Yes,39.45,No,Yes,Fiber Optic,19,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.15,7031.3,0,0,2603.7,"9,635",Stayed
1444-VVSGW,Male,51,Yes,0,1,70,Offer A,Yes,17.17,Yes,Yes,Fiber Optic,20,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,No,Credit Card,115.65,7968.85,0,10,1201.9,"9,180.75",Churned
1447-GIQMR,Male,54,Yes,0,1,1,None,Yes,2.2,No,Yes,Fiber Optic,30,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.15,69.15,0,0,2.2,"7,1.35",Churned
1447-PJGGA,Female,39,No,0,0,57,None,Yes,17.55,No,Yes,Fiber Optic,15,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,95.25,5464.65,0,0,1000.35,"6,465",Churned
1448-CYWKC,Female,61,Yes,3,2,58,None,Yes,43.01,Yes,Yes,Fiber Optic,30,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,105.2,6225.4,34.83,0,2494.58,"8,685.15",Stayed
1449-XQEMT,Male,33,No,0,0,3,Offer E,Yes,15.12,No,No,,,,,,,,,,,Month-to-Month,Yes,Mailed Check,19.8,58.15,0,0,45.36,"1,03.51",Churned
1450-GALXR,Female,33,No,0,0,10,None,Yes,14.53,Yes,Yes,Fiber Optic,30,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,98.5,1058.25,0,110,145.3,"1,313.55",Churned
1450-SKCVI,Female,22,No,0,0,56,None,Yes,35.59,No,Yes,Fiber Optic,69,No,Yes,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,73.85,4092.85,0,0,1993.04,"6,085.89",Churned
1452-KIOVK,Male,42,No,3,0,22,Offer D,Yes,29.54,Yes,Yes,Fiber Optic,53,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,89.1,1949.4,0,0,649.88,"2,599.28",Stayed
1452-UZOSF,Male,31,Yes,1,9,72,Offer A,Yes,7.16,Yes,Yes,Fiber Optic,24,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,106.1,7548.6,23.39,0,515.52,"8,040.73",Stayed
1452-XRSJV,Female,59,Yes,2,3,39,None,Yes,15.06,No,Yes,DSL,11,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,51.05,2066,0,0,587.34,"2,653.34",Stayed
1453-RZFON,Female,39,No,3,0,1,Offer E,Yes,9,No,Yes,Cable,53,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,49.9,49.9,0,0,9,"5,8.9",Stayed
1455-ESIQH,Male,44,No,0,0,1,None,Yes,16.06,No,Yes,Fiber Optic,3,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.1,89.1,0,0,16.06,"1,05.16",Churned
1455-HFBXA,Male,61,Yes,0,3,52,Offer B,Yes,18.02,Yes,Yes,Fiber Optic,3,Yes,No,Yes,Yes,No,No,No,No,Two Year,Yes,Credit Card,91.6,4627.8,0,60,937.04,"5,624.84",Stayed
1455-UGQVH,Male,35,Yes,0,1,10,Offer D,Yes,1.09,Yes,Yes,Fiber Optic,18,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.5,1037.75,0,0,10.9,"1,048.65",Churned
1456-TWCGB,Male,34,No,0,0,4,None,Yes,38.01,No,Yes,Cable,5,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,49.25,208.45,0,0,152.04,"3,60.49",Stayed
1465-LNTLJ,Male,78,Yes,0,7,8,Offer E,Yes,25.57,No,Yes,Cable,12,No,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,64.4,581.7,0,0,204.56,"7,86.26",Stayed
1465-VINDH,Female,31,Yes,0,1,10,None,Yes,32.07,Yes,Yes,Fiber Optic,22,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,102.1,1068.85,0,0,320.7,"1,389.55",Churned
1470-PSXNM,Male,27,Yes,2,7,49,None,Yes,36.08,Yes,Yes,Fiber Optic,59,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,93.65,4520.15,33.13,0,1767.92,"6,254.94",Stayed
